user_id,item_id,rating
157,19,5.0
118,11,1.0
158,45,5.0
140,59,5.0
22,61,3.0
83,41,5.0
74,21,5.0
34,62,2.0
159,2,5.0
160,44,5.0
159,8,1.0
108,63,5.0
161,9,4.0
162,40,5.0
163,14,1.0
47,64,5.0
164,14,5.0
165,49,5.0
166,65,4.0
167,49,5.0
168,66,5.0
166,67,5.0
169,40,1.0
170,37,5.0
118,37,2.0
171,57,5.0
172,49,5.0
173,15,5.0
82,40,4.0
117,58,5.0
15,46,3.0
174,41,3.0
175,64,5.0
176,9,4.0
177,64,5.0
178,68,5.0
176,68,4.0
79,69,5.0
179,45,3.0
29,59,5.0
180,64,4.0
181,70,2.0
182,71,5.0
15,68,5.0
183,72,5.0
56,73,4.0
184,68,5.0
185,55,5.0
180,68,1.0
14,46,5.0
145,74,2.0
15,14,4.0
68,75,4.0
186,41,5.0
186,40,5.0
187,15,5.0
188,9,4.0
189,68,5.0
190,40,5.0
191,0,5.0
122,44,5.0
192,44,5.0
178,64,2.0
110,46,3.0
144,56,5.0
193,74,3.0
143,44,5.0
89,67,5.0
194,62,4.0
166,62,4.0
195,2,5.0
196,49,5.0
197,70,3.0
166,76,5.0
198,37,5.0
140,77,5.0
22,78,4.0
199,79,5.0
200,80,5.0
200,61,5.0
200,44,5.0
201,37,4.0
108,31,5.0
202,12,5.0
202,14,2.0
202,7,5.0
203,81,5.0
204,45,5.0
205,62,5.0
206,14,5.0
204,11,5.0
140,49,5.0
89,46,5.0
207,45,3.0
54,82,5.0
208,68,4.0
103,0,5.0
209,70,5.0
15,44,4.0
210,49,5.0
211,69,4.0
15,75,3.0
212,29,5.0
191,83,4.0
213,28,5.0
214,58,1.0
184,75,5.0
215,64,5.0
15,22,5.0
216,84,4.0
217,85,5.0
167,44,5.0
218,64,5.0
219,18,3.0
220,44,5.0
221,33,3.0
108,2,5.0
108,56,5.0
22,44,5.0
222,14,5.0
110,67,5.0
110,9,1.0
223,64,5.0
224,76,5.0
223,86,5.0
225,62,5.0
226,87,4.0
227,88,5.0
228,2,2.0
186,43,5.0
229,89,2.0
229,90,5.0
204,83,5.0
230,62,1.0
230,70,5.0
231,91,2.0
232,62,3.0
196,64,4.0
22,70,1.0
233,58,5.0
234,70,5.0
235,92,5.0
236,74,1.0
170,15,5.0
237,93,5.0
203,4,5.0
238,94,3.0
204,69,4.0
239,76,4.0
240,64,5.0
241,93,4.0
167,93,5.0
242,58,5.0
185,33,5.0
29,20,5.0
22,91,3.0
22,93,5.0
243,95,2.0
134,96,5.0
244,45,5.0
207,37,2.0
245,66,4.0
246,7,5.0
132,76,5.0
150,57,4.0
132,97,5.0
247,82,5.0
150,15,3.0
248,2,5.0
92,40,3.0
249,76,5.0
41,66,4.0
250,70,5.0
251,62,1.0
20,95,1.0
252,75,3.0
253,41,5.0
104,14,4.0
254,40,5.0
198,98,5.0
56,76,5.0
116,99,5.0
103,2,5.0
255,82,1.0
150,82,4.0
132,100,5.0
256,101,5.0
257,46,5.0
258,34,5.0
259,70,3.0
260,98,5.0
230,80,5.0
261,102,5.0
262,99,5.0
262,103,4.0
21,104,5.0
263,105,5.0
81,37,5.0
191,106,4.0
225,107,5.0
262,75,4.0
264,14,4.0
264,15,5.0
212,105,5.0
26,105,2.0
265,107,5.0
42,103,5.0
68,108,4.0
185,90,5.0
266,105,5.0
267,29,5.0
101,71,4.0
22,109,2.0
268,109,5.0
22,68,3.0
269,110,5.0
270,4,5.0
56,75,1.0
271,40,5.0
156,50,5.0
272,93,5.0
273,75,2.0
124,105,4.0
117,82,5.0
274,56,4.0
275,111,4.0
275,87,5.0
42,107,5.0
276,112,2.0
180,105,5.0
277,58,4.0
277,57,5.0
278,37,2.0
279,58,4.0
280,15,5.0
281,113,5.0
282,7,3.0
211,114,5.0
22,57,5.0
34,105,4.0
283,112,4.0
284,112,3.0
115,115,5.0
167,116,5.0
285,19,5.0
286,116,4.0
287,40,1.0
10,117,5.0
288,106,5.0
289,118,3.0
290,102,4.0
291,112,1.0
171,100,5.0
292,46,5.0
293,76,1.0
294,80,5.0
295,109,4.0
296,112,5.0
297,109,2.0
298,93,3.0
299,6,2.0
246,98,5.0
300,107,5.0
167,80,5.0
301,105,5.0
86,119,5.0
302,0,5.0
22,95,5.0
303,120,3.0
304,112,1.0
305,69,5.0
306,121,5.0
306,104,5.0
307,122,5.0
261,98,5.0
308,123,5.0
309,109,1.0
22,124,2.0
310,83,4.0
311,112,4.0
304,102,4.0
167,119,5.0
279,125,5.0
312,21,1.0
223,53,5.0
279,105,5.0
287,34,5.0
313,107,5.0
314,102,4.0
167,126,5.0
187,91,2.0
94,107,4.0
22,127,4.0
315,128,1.0
22,27,5.0
240,40,4.0
42,110,5.0
316,129,5.0
223,116,5.0
317,38,2.0
318,88,4.0
319,107,5.0
22,107,5.0
320,125,2.0
223,130,5.0
285,64,4.0
286,76,4.0
160,116,5.0
223,131,5.0
268,132,5.0
321,133,2.0
322,120,4.0
182,134,5.0
323,135,5.0
324,98,5.0
21,136,5.0
325,130,5.0
21,137,5.0
223,138,5.0
326,139,5.0
327,107,5.0
328,140,5.0
38,107,5.0
47,124,5.0
329,120,5.0
330,141,1.0
331,142,5.0
42,143,5.0
332,89,4.0
333,109,4.0
200,125,4.0
302,144,5.0
2,28,5.0
202,62,5.0
22,116,5.0
334,80,5.0
334,107,5.0
316,12,5.0
2,45,3.0
22,145,4.0
335,36,2.0
336,56,3.0
309,72,5.0
22,146,5.0
337,75,5.0
338,125,2.0
339,147,4.0
340,148,5.0
341,75,5.0
342,149,5.0
339,3,4.0
343,101,5.0
42,150,5.0
56,151,5.0
344,34,5.0
42,74,5.0
345,109,5.0
230,152,3.0
346,2,5.0
347,89,5.0
348,100,1.0
349,64,5.0
350,124,5.0
113,149,4.0
113,98,5.0
113,113,4.0
110,8,3.0
211,152,4.0
351,93,5.0
339,4,5.0
345,153,3.0
352,154,5.0
67,80,5.0
353,59,5.0
354,112,5.0
22,7,3.0
22,155,4.0
310,50,5.0
302,106,5.0
35,95,5.0
355,156,1.0
356,152,5.0
357,157,5.0
358,75,5.0
359,158,4.0
360,91,1.0
361,140,5.0
300,150,5.0
359,98,5.0
359,149,5.0
359,40,5.0
362,11,1.0
309,107,5.0
363,58,2.0
364,105,5.0
328,102,5.0
359,125,4.0
365,112,5.0
366,120,5.0
367,152,4.0
368,116,5.0
369,93,5.0
339,124,4.0
370,4,4.0
371,139,5.0
284,151,1.0
101,75,4.0
372,122,2.0
373,124,2.0
374,159,5.0
134,105,5.0
22,160,5.0
22,161,5.0
375,162,5.0
22,163,5.0
115,164,4.0
115,165,4.0
376,159,5.0
377,109,4.0
378,166,5.0
379,165,5.0
380,167,5.0
22,168,3.0
381,45,2.0
382,90,4.0
383,58,5.0
22,135,5.0
22,113,3.0
298,169,5.0
42,34,4.0
364,165,5.0
377,105,5.0
384,170,5.0
385,89,5.0
386,164,4.0
370,115,2.0
326,140,5.0
387,40,5.0
388,103,1.0
42,152,5.0
2,155,4.0
389,159,4.0
22,171,5.0
390,37,1.0
127,93,5.0
391,164,5.0
392,33,4.0
393,40,4.0
394,172,5.0
382,70,4.0
83,91,4.0
70,164,4.0
395,109,5.0
83,173,5.0
396,102,4.0
397,109,4.0
225,166,4.0
365,34,5.0
398,107,4.0
7,174,4.0
399,117,5.0
206,175,5.0
399,176,5.0
400,177,5.0
169,178,4.0
399,109,5.0
191,164,4.0
401,164,5.0
402,150,5.0
223,179,5.0
403,3,4.0
378,115,5.0
223,180,5.0
404,107,3.0
405,152,3.0
406,181,2.0
407,182,5.0
318,183,5.0
408,184,5.0
409,185,5.0
22,185,5.0
410,177,5.0
411,45,1.0
230,101,5.0
412,109,5.0
413,186,5.0
414,99,5.0
370,187,5.0
364,100,5.0
211,182,4.0
415,70,2.0
399,185,5.0
2,164,5.0
416,174,5.0
417,165,4.0
418,150,5.0
419,89,4.0
420,165,5.0
421,159,4.0
406,184,5.0
248,102,5.0
415,185,5.0
422,146,3.0
423,105,5.0
422,185,4.0
424,100,1.0
414,124,5.0
116,188,5.0
425,189,5.0
284,162,4.0
285,169,2.0
167,182,5.0
393,172,4.0
333,15,3.0
261,190,1.0
426,191,5.0
427,104,5.0
416,69,4.0
428,181,5.0
385,164,5.0
429,139,5.0
430,103,1.0
52,23,5.0
431,116,5.0
432,155,5.0
433,184,5.0
29,118,5.0
434,185,5.0
433,192,4.0
350,59,5.0
321,193,4.0
144,105,5.0
435,162,5.0
436,98,4.0
135,109,5.0
139,194,5.0
279,176,3.0
437,164,4.0
438,164,2.0
439,159,5.0
137,95,2.0
440,98,5.0
441,195,5.0
172,116,5.0
191,75,5.0
442,196,5.0
443,152,5.0
444,197,5.0
239,116,5.0
150,4,5.0
382,198,4.0
392,67,5.0
445,109,4.0
446,58,1.0
447,70,4.0
448,120,5.0
169,94,1.0
436,199,3.0
42,148,5.0
251,59,5.0
180,71,4.0
449,44,1.0
450,200,4.0
451,201,3.0
415,202,5.0
355,21,5.0
175,203,5.0
452,158,5.0
453,204,2.0
454,68,4.0
370,166,3.0
217,152,5.0
455,111,3.0
456,75,3.0
457,205,5.0
2,89,4.0
457,154,4.0
458,98,5.0
426,181,4.0
143,192,5.0
446,158,2.0
459,109,1.0
460,176,5.0
436,64,4.0
461,148,4.0
462,10,5.0
463,120,5.0
450,116,5.0
464,80,4.0
465,206,5.0
466,108,4.0
149,200,4.0
149,207,4.0
467,169,1.0
445,164,3.0
468,208,5.0
429,194,4.0
402,83,2.0
436,209,3.0
469,91,1.0
364,94,1.0
465,78,5.0
470,91,2.0
471,90,4.0
196,75,1.0
431,200,5.0
472,177,1.0
277,165,5.0
473,150,5.0
474,109,5.0
22,210,5.0
270,139,4.0
473,58,4.0
196,109,5.0
475,211,5.0
84,184,5.0
296,212,5.0
150,37,2.0
114,211,5.0
476,94,5.0
477,16,5.0
478,102,1.0
429,89,4.0
479,117,5.0
15,99,5.0
318,91,5.0
175,104,4.0
480,71,5.0
15,192,5.0
446,213,2.0
477,171,5.0
68,147,1.0
481,59,5.0
436,130,5.0
406,78,5.0
477,180,5.0
477,86,5.0
172,34,5.0
406,206,5.0
15,93,5.0
477,214,5.0
477,119,5.0
477,139,5.0
114,215,5.0
399,216,5.0
114,189,5.0
482,217,4.0
175,119,5.0
477,218,4.0
483,17,5.0
477,219,5.0
146,208,5.0
484,64,5.0
485,220,5.0
486,213,4.0
487,221,5.0
488,222,2.0
318,109,2.0
196,182,5.0
86,40,5.0
318,115,3.0
431,137,5.0
489,99,2.0
490,76,5.0
490,189,5.0
491,146,4.0
492,223,2.0
493,107,5.0
56,64,4.0
494,194,5.0
495,164,4.0
495,165,4.0
409,40,5.0
193,33,4.0
409,41,5.0
382,48,4.0
253,183,4.0
477,135,5.0
477,224,5.0
342,39,5.0
62,40,4.0
496,40,3.0
497,151,3.0
498,225,5.0
399,182,5.0
139,108,4.0
499,75,4.0
395,154,2.0
500,150,5.0
501,124,5.0
439,164,5.0
485,155,5.0
502,211,5.0
503,159,5.0
504,210,5.0
505,226,5.0
54,173,1.0
377,227,5.0
207,109,5.0
506,148,4.0
507,2,4.0
447,99,5.0
508,111,5.0
475,228,4.0
509,40,3.0
510,18,4.0
511,76,3.0
512,130,5.0
279,40,4.0
395,229,1.0
513,178,5.0
364,227,4.0
211,230,5.0
514,90,4.0
373,69,4.0
477,231,5.0
1,40,1.0
515,78,5.0
399,227,3.0
150,40,4.0
516,232,4.0
120,97,5.0
517,62,1.0
339,15,3.0
22,195,4.0
108,143,5.0
473,233,5.0
482,184,3.0
518,165,5.0
54,103,1.0
113,120,5.0
519,234,5.0
520,95,4.0
521,94,1.0
522,190,5.0
56,227,4.0
200,94,5.0
211,235,4.0
523,236,5.0
524,208,5.0
525,131,5.0
526,82,1.0
527,120,4.0
528,28,5.0
529,25,5.0
530,75,4.0
531,237,5.0
175,86,5.0
532,70,4.0
533,161,5.0
534,190,5.0
534,103,5.0
534,41,5.0
535,159,4.0
534,40,4.0
176,112,5.0
535,3,3.0
536,62,5.0
537,160,5.0
538,58,3.0
318,89,1.0
364,42,5.0
377,238,5.0
539,130,5.0
377,239,5.0
518,105,5.0
68,182,3.0
218,240,4.0
540,14,4.0
212,192,5.0
180,240,4.0
541,101,3.0
523,8,5.0
454,239,5.0
364,239,5.0
542,94,2.0
543,67,4.0
544,204,4.0
545,208,4.0
546,130,5.0
546,209,3.0
68,76,4.0
547,192,5.0
21,241,1.0
548,40,2.0
379,238,4.0
36,228,4.0
56,238,4.0
549,189,5.0
379,239,4.0
550,242,4.0
333,50,4.0
551,57,5.0
552,239,5.0
553,176,5.0
514,204,2.0
554,140,5.0
26,235,2.0
544,124,2.0
445,239,4.0
555,106,5.0
556,70,5.0
555,193,2.0
302,118,4.0
368,243,4.0
557,75,4.0
175,241,5.0
558,140,4.0
325,244,5.0
543,239,4.0
559,105,3.0
42,78,5.0
560,86,4.0
560,126,5.0
560,214,4.0
377,164,5.0
561,169,1.0
365,109,5.0
377,165,5.0
364,148,4.0
562,70,5.0
365,36,5.0
562,159,4.0
563,83,5.0
10,217,5.0
564,139,5.0
565,245,5.0
566,27,5.0
567,246,5.0
568,40,3.0
366,192,5.0
240,109,4.0
150,247,5.0
175,248,4.0
551,58,4.0
569,14,1.0
381,94,5.0
570,158,1.0
377,249,5.0
379,249,4.0
571,250,5.0
572,79,4.0
379,250,4.0
377,250,5.0
573,50,4.0
574,111,5.0
574,61,3.0
340,14,3.0
575,62,5.0
576,251,5.0
101,105,3.0
577,184,5.0
545,247,5.0
228,252,5.0
578,207,5.0
218,249,4.0
493,62,5.0
579,108,5.0
580,253,5.0
101,254,3.0
1,240,5.0
581,75,1.0
51,0,5.0
582,27,4.0
51,106,5.0
321,255,5.0
562,211,5.0
570,103,3.0
42,256,5.0
583,89,4.0
584,257,1.0
68,244,5.0
279,258,5.0
585,241,5.0
586,40,5.0
328,259,3.0
587,260,5.0
426,39,4.0
405,101,5.0
244,185,4.0
151,126,5.0
588,153,2.0
589,165,4.0
223,253,5.0
333,238,3.0
590,65,5.0
591,75,1.0
592,150,4.0
416,107,4.0
593,147,3.0
176,192,4.0
228,261,3.0
361,156,1.0
594,262,5.0
371,220,5.0
595,176,5.0
596,50,5.0
491,116,4.0
597,263,4.0
598,124,5.0
599,70,3.0
501,74,5.0
600,94,1.0
601,264,2.0
580,265,5.0
601,266,5.0
602,151,1.0
603,266,5.0
562,240,4.0
587,267,5.0
604,264,3.0
356,268,4.0
605,70,1.0
514,70,1.0
587,96,5.0
68,250,4.0
606,185,5.0
606,86,5.0
198,185,5.0
32,269,4.0
607,158,5.0
359,116,5.0
396,270,2.0
359,157,4.0
607,117,2.0
606,119,5.0
198,207,5.0
562,238,4.0
484,271,5.0
608,272,5.0
608,86,5.0
57,273,5.0
609,113,5.0
590,62,4.0
455,147,4.0
513,168,4.0
610,86,5.0
611,194,5.0
150,43,3.0
293,70,3.0
328,274,5.0
101,185,4.0
612,94,2.0
613,238,4.0
525,104,5.0
614,172,5.0
525,54,3.0
611,75,3.0
615,45,3.0
359,104,5.0
150,90,4.0
289,178,4.0
596,150,4.0
587,207,4.0
616,64,2.0
552,107,2.0
86,210,5.0
617,275,4.0
618,163,3.0
318,240,4.0
619,85,4.0
519,164,5.0
620,268,2.0
226,3,5.0
226,276,4.0
359,274,4.0
359,277,5.0
226,115,3.0
359,16,5.0
359,214,5.0
359,219,5.0
621,95,4.0
226,159,4.0
359,248,5.0
622,140,5.0
623,210,5.0
334,157,4.0
624,50,4.0
484,115,5.0
26,273,5.0
429,271,4.0
429,90,4.0
359,86,5.0
302,278,5.0
625,242,5.0
520,103,2.0
97,94,5.0
285,164,2.0
138,134,4.0
626,279,5.0
626,174,5.0
627,208,4.0
184,276,5.0
622,112,4.0
546,185,5.0
546,216,5.0
628,120,3.0
318,90,4.0
359,202,4.0
629,249,5.0
198,276,4.0
180,60,1.0
318,238,4.0
630,266,5.0
29,204,5.0
217,189,5.0
631,269,5.0
397,181,5.0
172,178,5.0
481,178,3.0
318,153,4.0
337,107,5.0
274,271,4.0
442,268,5.0
585,277,5.0
632,280,5.0
633,263,5.0
193,95,5.0
564,208,5.0
634,89,5.0
17,37,2.0
386,176,4.0
635,241,5.0
609,235,5.0
493,211,5.0
198,104,4.0
477,281,4.0
636,43,3.0
431,159,5.0
596,129,3.0
637,272,5.0
638,200,5.0
639,192,4.0
640,238,2.0
641,282,3.0
242,111,2.0
642,40,3.0
643,151,4.0
596,22,5.0
644,167,5.0
642,213,5.0
365,100,5.0
616,239,1.0
537,202,3.0
345,75,3.0
537,218,4.0
645,107,5.0
646,59,5.0
647,264,5.0
222,103,4.0
648,125,1.0
493,283,5.0
224,284,2.0
491,241,4.0
649,111,5.0
650,147,5.0
491,200,4.0
651,250,4.0
589,143,5.0
652,204,5.0
610,136,5.0
610,265,5.0
198,285,4.0
608,209,4.0
484,253,5.0
653,214,5.0
654,286,5.0
562,249,4.0
655,223,5.0
656,95,2.0
657,124,5.0
658,230,5.0
458,181,5.0
100,257,5.0
458,243,4.0
450,287,4.0
74,227,1.0
491,131,4.0
659,263,4.0
660,151,1.0
661,263,2.0
283,27,5.0
662,82,1.0
663,78,5.0
34,263,1.0
664,238,3.0
665,71,5.0
665,40,3.0
491,54,3.0
383,82,5.0
665,115,5.0
253,43,4.0
664,240,3.0
332,249,5.0
666,150,5.0
667,185,3.0
668,150,3.0
246,211,5.0
307,268,2.0
669,82,4.0
670,176,4.0
494,288,5.0
671,71,4.0
644,268,4.0
671,289,4.0
672,40,2.0
673,143,4.0
394,290,5.0
198,202,4.0
674,122,1.0
383,291,5.0
675,152,5.0
152,281,5.0
458,266,5.0
676,292,5.0
677,107,5.0
471,293,5.0
678,34,4.0
106,91,1.0
589,58,5.0
546,34,5.0
679,10,2.0
680,294,3.0
665,239,5.0
239,54,5.0
681,204,5.0
300,166,4.0
492,184,4.0
682,101,5.0
428,85,5.0
683,295,4.0
684,295,5.0
685,108,1.0
562,147,5.0
686,59,3.0
687,185,5.0
688,296,4.0
689,163,5.0
585,297,4.0
198,253,5.0
690,298,3.0
691,185,4.0
412,292,5.0
276,299,2.0
356,177,4.0
169,300,2.0
692,301,3.0
693,263,4.0
656,0,5.0
694,89,5.0
695,143,4.0
696,147,5.0
697,116,5.0
642,302,5.0
698,181,5.0
334,303,5.0
699,235,3.0
596,304,5.0
700,165,5.0
701,235,5.0
175,221,5.0
397,250,3.0
196,210,5.0
196,161,5.0
225,305,5.0
702,306,4.0
191,144,5.0
694,236,5.0
703,273,4.0
196,220,5.0
704,307,1.0
705,268,1.0
226,167,4.0
706,209,5.0
707,308,5.0
708,152,1.0
709,129,4.0
656,309,5.0
710,310,5.0
711,112,5.0
712,223,1.0
712,215,3.0
702,230,5.0
321,311,5.0
713,312,4.0
714,250,4.0
713,151,4.0
196,171,5.0
715,161,5.0
715,286,5.0
554,162,5.0
546,263,4.0
716,313,5.0
717,192,5.0
718,14,3.0
719,59,4.0
720,271,5.0
721,210,5.0
719,166,3.0
722,280,4.0
723,250,5.0
724,308,5.0
375,314,5.0
725,153,5.0
726,108,5.0
274,298,5.0
727,250,4.0
728,78,5.0
172,315,5.0
728,116,5.0
729,108,4.0
730,316,5.0
731,108,2.0
550,263,5.0
732,298,4.0
733,257,4.0
501,226,5.0
734,108,4.0
735,317,5.0
736,318,4.0
367,166,4.0
375,292,3.0
737,148,4.0
738,235,4.0
25,310,5.0
739,86,5.0
739,319,5.0
740,159,5.0
196,320,5.0
150,321,5.0
741,177,4.0
742,150,5.0
743,189,5.0
744,103,3.0
266,119,5.0
745,162,5.0
746,241,5.0
509,211,4.0
270,27,5.0
747,299,4.0
748,100,5.0
749,250,5.0
69,313,4.0
261,162,5.0
750,133,4.0
751,195,5.0
752,40,4.0
659,214,2.0
753,128,5.0
339,125,4.0
754,266,5.0
459,218,5.0
755,322,5.0
756,107,3.0
757,305,1.0
68,154,5.0
758,241,5.0
759,323,5.0
760,48,5.0
761,324,5.0
762,325,4.0
763,94,5.0
764,302,3.0
350,302,5.0
765,69,5.0
657,302,5.0
150,189,5.0
659,138,5.0
766,286,5.0
767,326,5.0
768,126,5.0
698,89,5.0
769,305,3.0
131,283,5.0
770,155,4.0
771,204,2.0
772,79,4.0
720,204,5.0
773,92,5.0
774,54,4.0
218,195,5.0
22,327,1.0
775,107,3.0
776,121,2.0
490,211,5.0
196,267,5.0
777,328,4.0
608,274,4.0
778,329,4.0
779,330,5.0
780,239,5.0
462,100,4.0
781,212,4.0
782,211,5.0
279,230,4.0
750,331,4.0
713,157,4.0
783,266,5.0
778,199,5.0
784,220,4.0
211,65,4.0
785,245,5.0
786,120,4.0
787,183,2.0
788,40,3.0
218,230,4.0
788,78,5.0
789,327,1.0
532,302,4.0
86,160,5.0
292,134,5.0
790,292,5.0
750,144,5.0
791,332,5.0
792,333,5.0
793,112,5.0
211,229,5.0
587,334,5.0
794,104,5.0
795,177,5.0
211,271,5.0
796,263,3.0
385,108,4.0
167,335,5.0
797,168,5.0
665,305,5.0
798,310,5.0
167,336,5.0
698,337,2.0
587,131,4.0
357,241,5.0
491,338,3.0
715,339,5.0
799,302,5.0
553,250,5.0
800,340,5.0
801,341,1.0
784,235,3.0
802,204,5.0
803,247,4.0
596,342,5.0
653,207,5.0
788,43,5.0
48,153,5.0
788,343,5.0
544,344,4.0
804,214,4.0
631,263,1.0
306,130,5.0
240,345,1.0
805,263,3.0
266,346,5.0
240,131,5.0
68,65,5.0
214,145,1.0
778,347,3.0
409,104,5.0
409,207,5.0
806,122,5.0
206,38,5.0
316,304,4.0
807,217,5.0
316,268,5.0
808,69,3.0
211,348,5.0
809,113,5.0
448,349,5.0
448,350,5.0
810,319,5.0
810,138,5.0
810,335,5.0
810,351,3.0
810,277,5.0
698,352,4.0
811,302,1.0
812,153,5.0
813,76,5.0
814,65,5.0
813,219,5.0
813,185,5.0
815,217,5.0
813,353,3.0
813,272,5.0
813,354,4.0
816,67,4.0
813,207,4.0
813,355,3.0
813,319,5.0
749,176,1.0
114,356,5.0
5,302,4.0
813,248,4.0
696,357,5.0
813,216,5.0
813,241,4.0
813,358,4.0
815,325,5.0
813,130,5.0
813,359,5.0
813,360,5.0
328,175,5.0
64,315,3.0
817,274,1.0
818,125,5.0
819,361,4.0
820,106,4.0
651,281,5.0
821,362,5.0
822,247,5.0
744,240,4.0
823,4,4.0
824,266,1.0
477,286,5.0
751,363,4.0
665,194,3.0
665,321,5.0
84,220,5.0
696,364,4.0
791,62,5.0
825,220,4.0
826,271,1.0
296,216,3.0
678,94,5.0
827,268,5.0
143,365,3.0
477,366,5.0
813,367,4.0
828,258,5.0
813,285,4.0
654,368,1.0
665,369,5.0
813,260,4.0
813,370,4.0
829,313,5.0
813,371,5.0
477,248,5.0
477,372,5.0
830,346,3.0
831,263,5.0
790,240,5.0
832,189,5.0
545,373,5.0
356,159,3.0
241,374,5.0
833,375,5.0
744,211,4.0
834,105,5.0
645,62,1.0
198,126,4.0
835,155,5.0
836,214,5.0
837,302,5.0
174,34,3.0
838,376,5.0
839,263,4.0
411,59,5.0
840,235,2.0
286,377,4.0
67,82,5.0
841,202,4.0
841,131,5.0
842,302,5.0
750,278,4.0
843,378,5.0
363,263,1.0
477,379,5.0
750,106,3.0
328,172,5.0
22,380,4.0
656,33,5.0
332,105,5.0
844,111,5.0
707,381,5.0
546,296,5.0
845,382,4.0
846,361,5.0
847,377,5.0
848,65,5.0
328,59,5.0
750,383,5.0
114,180,5.0
849,166,5.0
850,249,5.0
584,344,5.0
469,378,1.0
587,384,5.0
255,266,2.0
324,385,5.0
851,2,5.0
852,66,1.0
853,310,4.0
848,40,5.0
377,107,4.0
637,264,5.0
854,40,1.0
648,270,3.0
375,361,5.0
79,386,5.0
79,10,5.0
638,126,2.0
94,148,5.0
855,115,5.0
856,107,1.0
857,348,5.0
858,359,5.0
