user_id,item_id,rating
7,434,3
7,81,3
7,435,4
7,63,4
7,436,4
9,437,3
7,198,4
7,438,3
7,429,3
7,186,3
7,58,4
7,439,4
7,440,2
7,441,1
7,442,3
7,271,4
7,154,3
7,51,4
7,65,3
7,78,4
9,443,3
9,444,2
7,4,5
7,34,3
7,445,3
7,214,4
7,446,4
7,447,5
9,325,3
7,448,4
7,449,3
7,83,4
7,450,2
7,451,3
7,15,4
7,452,4
7,453,2
9,454,3
7,376,3
7,455,1
7,456,3
7,457,3
10,300,4
7,352,3
9,458,5
7,459,3
7,460,3
7,461,2
10,125,2
10,462,5
7,463,3
7,464,2
7,465,2
7,179,4
7,466,4
7,50,5
7,241,5
10,122,5
10,234,4
7,13,5
7,288,5
7,56,4
7,467,4
7,279,5
10,468,4
7,41,5
7,39,5
7,203,3
7,469,4
7,38,4
7,207,4
7,206,4
10,9,3
7,470,4
7,346,3
7,471,4
7,200,4
7,204,3
7,60,5
10,350,3
10,132,5
7,201,1
7,472,3
7,473,3
7,377,3
7,209,4
7,256,2
10,18,3
10,40,4
7,474,4
7,33,4
7,243,4
7,475,3
7,476,3
10,339,4
10,233,5
7,215,4
7,212,2
7,112,3
10,115,5
7,477,1
7,208,4
7,478,2
7,216,3
7,479,3
7,480,1
7,163,3
7,481,1
10,330,3
7,482,4
7,3,4
7,483,4
7,484,4
7,10,5
7,485,4
7,292,5
7,486,4
7,297,3
7,487,3
7,373,4
7,488,4
7,489,3
7,343,4
10,490,5
7,491,4
7,492,3
7,493,3
7,494,2
10,24,3
10,314,4
7,495,1
7,496,3
10,154,5
7,497,2
7,498,3
7,499,3
10,266,5
10,20,3
10,258,5
7,37,4
7,59,5
7,284,4
7,110,5
10,141,4
7,111,4
7,85,4
7,500,3
7,293,5
7,80,4
7,98,4
10,501,5
10,268,4
7,49,4
7,502,3
7,31,4
7,73,5
7,503,4
7,504,4
7,505,3
7,506,2
7,507,3
7,508,4
10,148,3
10,11,4
10,509,5
7,510,2
7,511,3
7,512,3
7,513,4
10,113,4
7,514,3
7,515,3
7,516,3
7,517,3
10,116,4
10,518,2
7,519,2
10,340,3
10,335,3
10,183,5
10,202,5
10,251,5
10,520,5
10,320,5
10,14,5
10,170,5
10,38,5
10,521,5
10,45,5
10,105,5
10,175,5
10,276,5
10,384,5
10,50,5
10,522,4
10,77,3
10,238,5
10,292,5
10,168,5
10,35,5
10,277,4
10,523,5
9,524,2
10,110,5
10,204,4
10,257,5
10,525,5
10,187,4
10,80,5
9,526,2
9,464,2
7,108,4
7,46,4
7,47,2
7,527,2
7,197,3
7,273,5
9,528,2
7,529,3
7,530,3
7,531,5
7,244,4
7,532,5
7,533,1
7,534,3
7,535,2
7,389,3
7,536,3
7,537,1
7,414,2
7,538,3
7,539,2
7,540,1
7,394,2
7,61,4
7,541,4
7,280,4
7,542,5
9,134,2
7,543,4
7,544,5
7,545,3
9,546,4
7,547,4
7,227,2
7,548,3
7,199,3
7,549,1
7,550,3
7,551,3
9,480,2
11,7,5
11,302,1
11,223,2
11,304,4
11,132,4
11,152,5
11,552,5
11,23,4
11,40,5
11,553,5
11,554,5
11,29,5
11,128,2
11,555,4
11,307,5
11,556,4
11,312,4
11,157,4
11,140,4
11,116,3
11,557,2
11,558,3
11,518,4
11,126,5
11,160,3
11,11,4
11,24,2
11,559,3
11,313,4
0,40,4
0,417,5
0,292,4
0,166,5
0,35,4
1,560,3
12,1,5
12,229,5
12,266,5
12,317,5
12,332,5
12,128,5
13,298,3
13,119,3
13,561,4
13,562,4
13,7,4
13,300,4
13,378,4
13,563,4
13,301,4
13,299,4
13,223,2
13,564,2
13,302,2
13,142,4
13,266,4
13,8,3
13,24,3
13,552,4
13,553,3
13,258,3
13,309,5
13,137,4
13,248,4
13,11,3
13,9,5
13,466,4
13,150,3
13,335,3
13,160,4
13,126,3
13,23,3
13,329,2
13,148,2
13,163,1
13,565,3
13,340,4
14,566,3
14,445,2
14,457,2
14,380,2
14,526,2
14,567,2
14,414,2
14,568,1
15,298,3
15,119,4
15,4,3
15,266,4
15,569,5
15,280,4
15,122,3
15,382,4
15,570,4
15,571,4
16,298,3
16,7,3
16,121,2
15,291,4
16,2,4
16,266,5
15,274,4
15,128,3
16,300,3
16,62,5
15,363,2
15,30,3
16,572,3
15,564,4
15,205,3
16,132,4
16,555,3
15,289,3
15,573,2
16,301,2
16,306,2
16,574,3
15,575,4
16,1,4
15,80,3
15,553,2
16,576,3
16,23,3
15,202,3
15,29,4
15,79,3
15,39,4
16,318,4
16,466,4
15,241,4
16,9,4
16,468,3
16,115,3
16,341,2
15,23,4
15,577,2
15,9,4
15,13,4
16,141,3
16,335,4
16,321,4
16,11,5
16,314,4
15,15,4
15,100,3
15,60,3
15,335,2
15,478,2
15,142,2
16,578,1
15,96,3
16,128,3
16,325,3
16,8,3
15,394,1
15,24,3
15,215,2
16,515,3
16,22,3
15,331,1
16,26,3
16,148,4
16,134,3
16,345,2
15,503,4
15,59,4
15,49,3
15,110,3
16,579,3
16,330,3
15,513,3
15,20,3
15,111,3
15,524,4
16,580,3
15,504,4
16,268,4
15,369,2
15,35,3
15,154,3
15,46,4
15,338,4
15,113,4
15,34,4
16,534,4
16,516,4
16,168,5
15,47,4
15,65,1
16,165,4
16,41,5
16,29,5
15,311,4
15,283,2
15,45,3
15,530,4
16,316,3
15,38,4
15,116,3
15,581,1
16,288,4
15,209,3
16,204,5
16,549,3
16,582,3
16,393,4
15,208,4
15,583,2
16,24,4
16,39,4
16,448,3
15,161,3
15,313,2
16,117,3
16,584,3
16,414,3
15,195,3
15,73,3
15,268,4
15,500,3
15,48,3
15,56,3
15,82,3
15,510,2
15,585,2
15,327,1
15,98,3
15,456,3
15,185,3
15,463,2
15,586,3
15,587,3
15,204,3
15,85,3
15,345,1
15,293,5
15,279,4
15,273,5
15,40,4
15,261,5
15,12,4
15,509,4
15,125,5
15,588,5
15,43,4
15,223,3
15,121,3
15,304,3
15,522,3
15,566,2
11,589,4
11,268,5
11,317,5
11,258,5
11,18,4
11,309,3
11,321,4
11,590,4
11,314,4
11,135,4
11,139,4
11,350,4
11,148,3
11,591,3
11,335,2
11,592,4
11,593,4
11,331,3
11,145,3
11,118,4
11,150,4
11,333,1
11,220,4
11,22,4
11,141,4
11,594,4
11,595,2
11,596,4
11,413,5
11,225,2
11,597,4
11,598,2
11,381,2
11,351,3
11,579,1
11,325,4
11,599,3
11,324,5
11,600,5
11,345,3
11,143,2
11,601,3
11,228,4
11,602,4
11,546,3
11,25,3
11,454,3
11,8,2
11,348,2
11,266,5
11,466,5
11,300,5
11,127,5
11,316,5
11,125,5
11,9,5
11,137,5
11,318,5
11,248,5
11,168,5
11,166,5
11,197,5
11,292,5
11,603,4
11,179,4
11,45,4
11,395,4
11,604,5
11,605,4
11,531,5
11,244,4
11,396,3
11,208,4
11,174,4
11,534,4
11,38,5
11,487,5
11,471,4
11,483,4
11,498,3
11,195,5
11,492,3
11,606,5
11,607,3
11,439,4
11,214,4
11,406,4
11,482,4
11,389,4
11,608,3
11,437,3
11,209,5
11,609,3
11,213,3
11,112,3
11,540,4
11,610,4
11,533,3
11,535,3
11,493,2
11,538,3
11,611,4
11,403,4
11,536,3
11,165,4
11,199,3
11,360,3
11,41,5
11,202,5
11,50,5
11,39,4
11,68,4
11,469,4
11,288,5
11,205,4
11,241,3
11,56,4
11,33,4
11,201,3
11,100,4
11,577,4
11,60,4
11,476,5
11,402,4
11,449,4
11,243,3
11,474,4
11,475,4
11,215,4
11,211,4
11,612,4
11,218,1
11,613,3
11,614,2
7,615,2
7,228,3
7,8,3
7,598,3
7,616,2
7,617,1
7,618,3
7,278,5
7,88,3
17,183,4
17,152,2
17,257,3
17,175,5
17,202,5
17,42,1
17,14,4
17,194,3
17,110,3
17,168,5
17,15,3
17,292,5
17,173,5
17,362,3
17,417,4
17,305,3
17,279,4
17,70,2
17,38,3
17,416,3
17,240,3
17,232,5
17,165,4
17,247,4
17,125,5
17,307,3
17,241,4
17,366,4
17,428,4
17,45,3
17,268,4
17,251,4
17,62,4
17,619,2
17,57,3
17,229,3
17,620,3
17,621,3
17,40,2
17,401,3
17,239,4
17,166,4
17,408,5
17,531,4
17,622,3
17,35,2
17,137,4
17,291,4
17,530,3
17,373,1
17,422,3
17,79,4
17,271,1
17,522,4
17,308,4
17,141,4
17,18,2
17,409,4
17,266,3
17,13,3
17,623,4
17,96,3
17,318,3
17,29,4
17,348,1
17,68,3
17,553,3
17,320,4
17,287,3
17,176,4
17,363,4
17,482,2
17,624,3
17,319,2
17,60,4
17,314,3
17,396,4
17,81,4
17,87,3
17,54,3
17,483,3
17,189,2
17,485,2
17,65,3
17,470,4
17,184,3
17,170,5
17,246,4
17,50,4
17,58,2
17,63,4
17,142,1
17,10,4
17,145,2
17,182,4
17,502,2
17,209,2
17,92,4
17,288,4
17,390,4
17,468,2
17,592,3
17,212,1
17,67,4
17,187,2
17,39,2
17,4,3
17,467,2
17,309,3
17,195,1
17,135,3
17,411,3
17,24,3
18,466,3
18,116,3
18,113,4
18,9,3
18,307,4
18,335,3
18,552,4
19,152,1
19,154,4
19,565,3
19,625,2
18,408,4
18,626,4
18,59,4
18,172,5
18,627,4
18,48,3
18,91,4
18,305,3
18,187,4
18,60,4
18,290,4
18,628,3
18,416,4
18,288,4
18,197,3
18,171,4
18,175,4
18,292,4
18,629,4
18,630,3
18,62,4
18,631,4
18,261,2
18,390,3
18,183,3
18,359,3
18,58,4
18,521,3
18,174,4
18,283,3
18,14,4
18,362,3
18,357,4
18,632,4
18,279,4
18,284,3
18,483,3
18,604,4
18,61,4
18,398,3
18,176,3
18,254,4
18,633,3
18,35,3
18,103,5
18,634,4
18,393,4
18,194,3
18,50,4
18,349,4
18,336,4
18,270,3
18,184,4
18,206,4
18,486,4
18,635,4
18,239,3
18,80,4
18,10,4
18,13,4
18,636,2
18,637,4
18,110,3
18,529,3
18,638,2
18,369,4
18,165,3
18,278,4
18,639,4
18,193,4
18,170,4
18,70,3
18,640,4
18,641,3
18,34,3
18,168,5
18,409,4
18,446,3
11,10,4
11,489,3
11,488,5
11,367,4
11,452,4
11,642,5
11,373,4
11,499,5
11,643,3
11,496,2
11,497,3
11,644,3
11,645,2
11,361,5
11,391,5
11,176,2
11,175,5
11,646,4
11,647,5
11,416,4
11,648,2
11,410,4
11,87,4
11,62,5
11,187,4
11,194,4
11,6,4
11,48,4
11,408,5
11,649,3
11,101,4
11,384,4
11,415,5
11,650,3
11,57,4
11,53,5
11,412,3
11,651,1
11,97,4
11,418,1
11,102,4
11,551,5
11,43,4
11,652,3
11,72,3
11,653,2
11,654,4
11,420,3
11,655,3
11,58,4
11,184,4
11,305,4
11,70,5
11,198,5
11,274,4
11,240,5
11,291,4
11,358,5
11,4,5
19,656,3
19,657,2
19,28,5
19,658,4
19,659,4
19,80,5
19,291,3
19,45,5
19,10,4
19,59,4
19,366,5
19,50,5
19,284,3
19,74,3
19,363,5
19,647,2
19,660,5
19,270,4
19,273,5
19,110,5
19,308,4
19,239,5
19,42,3
19,166,5
19,6,1
19,197,4
19,244,4
19,661,5
19,179,4
19,662,3
19,213,2
19,176,5
19,62,5
19,30,4
19,60,4
19,274,5
19,35,4
19,58,5
19,168,4
19,663,4
19,396,4
19,39,4
19,359,3
19,664,4
19,189,4
19,637,5
19,206,5
19,51,4
19,665,3
19,278,4
19,79,5
19,167,5
19,91,4
19,483,3
19,639,3
19,257,4
19,666,5
19,667,4
19,81,4
19,542,2
19,214,3
19,522,5
19,56,5
19,668,5
19,92,4
19,349,4
19,669,3
19,186,3
19,199,3
19,485,4
19,96,4
19,13,5
19,97,4
19,670,3
19,65,4
19,456,4
19,247,4
19,200,4
19,180,2
19,33,4
19,283,4
19,178,1
19,38,5
19,478,5
19,111,4
19,240,5
19,184,5
19,187,4
19,671,4
19,249,4
19,241,5
19,87,4
19,203,4
19,385,5
19,174,3
19,286,5
19,322,4
19,196,3
19,251,4
19,672,5
19,4,4
19,279,5
19,673,4
19,389,4
19,31,4
19,77,3
19,577,4
19,47,4
19,355,4
19,674,5
19,675,4
19,676,2
19,405,4
19,372,4
19,108,2
19,677,4
19,406,3
19,34,4
19,40,5
19,486,4
19,678,5
19,679,3
19,680,2
19,681,4
19,83,3
19,410,3
19,78,3
19,529,4
19,48,5
19,467,2
19,207,4
19,534,3
19,606,2
19,682,4
19,212,3
19,548,2
19,445,3
19,346,4
19,683,4
19,487,4
19,193,4
19,411,4
19,195,4
19,507,3
19,684,4
19,371,4
19,441,3
19,188,3
19,63,5
19,447,4
19,500,4
19,623,4
19,685,4
19,177,4
19,415,2
19,205,3
19,252,3
19,686,2
19,687,4
19,688,3
19,358,2
19,689,4
19,403,4
19,191,4
11,186,2
17,349,3
17,286,2
17,635,2
17,449,1
17,83,2
17,250,2
17,196,3
17,690,1
17,445,1
17,431,1
17,402,1
17,457,1
17,688,1
17,159,2
17,691,2
17,352,1
17,78,3
17,447,4
17,456,2
17,692,3
17,450,1
17,693,1
17,123,2
17,337,2
17,465,1
17,694,1
17,350,3
17,433,2
17,636,1
17,695,1
17,459,2
17,325,2
17,696,1
17,697,3
17,75,1
17,698,1
17,494,3
17,699,1
17,484,2
17,700,2
17,701,1
17,702,1
17,474,1
17,412,1
17,472,1
17,546,1
17,203,2
17,199,1
17,41,2
17,346,1
17,371,1
17,377,1
17,577,3
17,204,2
17,471,2
17,160,2
17,56,3
17,11,3
17,9,2
17,478,3
17,215,1
17,475,1
17,112,2
17,100,2
17,33,3
17,256,1
17,211,1
17,218,1
17,329,3
17,148,1
17,387,1
19,703,1
20,119,5
20,378,4
20,649,2
20,29,5
20,618,1
20,41,5
20,176,4
20,172,5
20,15,4
20,13,4
20,232,5
20,704,1
20,137,2
20,705,3
20,170,5
20,409,3
20,182,5
20,202,5
20,68,4
20,183,5
20,315,5
20,38,5
20,322,4
20,531,4
20,238,3
20,292,2
20,165,4
20,175,4
20,243,4
20,39,5
20,240,4
20,305,3
20,706,2
20,57,3
20,447,3
20,40,5
20,293,3
20,279,4
20,125,3
20,707,2
20,4,3
20,308,4
20,67,4
20,241,4
20,116,4
20,708,1
20,296,5
20,396,3
20,50,5
20,179,5
20,60,5
20,24,4
20,184,4
20,309,4
20,482,3
20,203,4
20,270,4
20,126,3
20,454,3
20,229,5
20,709,1
20,321,1
20,35,4
20,206,4
20,467,4
20,87,3
20,74,2
20,530,4
20,349,3
20,255,3
20,48,4
20,132,4
20,63,3
20,710,4
20,403,4
20,168,5
20,268,4
20,65,4
20,93,4
20,283,3
20,185,1
20,138,1
20,9,4
20,426,4
20,23,4
20,494,3
20,469,2
20,166,5
20,45,2
20,47,3
20,324,3
20,244,4
20,577,3
20,204,3
20,211,2
20,474,1
20,507,2
20,711,3
20,109,5
20,92,3
20,85,4
20,208,5
20,470,4
20,471,3
20,439,1
21,298,4
21,378,1
21,302,4
21,222,2
21,1,3
21,221,3
21,712,2
21,713,5
21,119,3
21,304,4
21,589,4
21,714,1
21,715,2
21,7,3
21,561,2
21,716,2
21,562,3
20,191,4
20,146,4
20,534,4
20,390,3
20,374,4
21,574,3
21,717,1
21,306,2
21,564,3
21,718,1
21,121,2
21,719,2
21,720,3
20,112,3
20,427,4
21,120,3
21,721,2
21,572,2
21,303,2
21,722,4
21,299,3
21,224,1
21,16,2
21,223,1
21,723,1
20,72,1
20,724,3
21,725,3
21,726,2
21,656,2
21,727,2
21,728,2
21,729,4
21,560,1
21,730,1
21,731,4
21,732,1
21,733,1
20,565,3
20,200,3
20,473,3
21,29,3
21,553,5
21,258,4
21,232,5
21,264,5
21,266,5
21,321,4
21,20,3
21,734,1
21,339,4
21,310,2
21,125,5
21,554,4
21,137,5
21,596,2
21,326,1
21,595,1
21,546,1
21,735,1
21,702,1
21,736,1
21,737,1
21,309,4
21,738,2
21,559,2
21,19,3
21,557,4
21,739,2
21,311,3
21,313,4
21,335,1
21,142,2
21,552,4
21,127,3
21,17,2
21,2,5
21,333,3
21,558,2
21,24,1
21,340,2
21,225,2
21,740,2
21,583,2
21,413,3
21,616,2
21,518,2
21,741,2
21,598,3
21,330,1
21,231,1
21,161,1
21,144,1
21,25,1
21,578,1
21,742,1
21,136,3
21,8,3
21,301,3
21,300,3
21,515,3
21,230,3
21,116,3
21,743,3
21,744,3
21,745,5
21,435,5
21,45,5
21,292,5
21,192,5
21,746,3
21,168,5
21,3,5
21,747,3
21,748,5
21,10,5
21,367,5
21,485,5
21,439,4
21,749,4
21,482,5
21,483,4
21,642,3
20,78,3
20,750,3
20,751,3
21,489,3
21,493,1
21,581,2
21,488,4
21,343,3
21,699,4
21,752,4
21,700,3
21,297,1
21,484,1
21,495,1
21,753,1
21,487,2
21,486,4
21,494,1
20,754,3
20,359,3
21,474,4
21,373,5
21,755,5
21,498,3
21,701,2
21,434,3
21,452,2
21,756,1
21,195,4
21,412,3
21,492,3
21,757,1
21,491,4
21,499,2
21,472,3
21,758,2
21,759,3
21,760,2
21,761,5
21,496,3
21,762,1
21,644,2
21,497,1
21,610,2
21,645,3
21,643,2
21,763,1
22,1,5
22,119,5
22,713,5
22,720,5
22,564,5
22,7,5
22,561,4
22,563,4
22,300,5
22,729,4
22,299,4
22,723,4
22,120,4
22,727,2
22,223,1
22,714,3
22,378,4
22,298,4
22,303,4
22,301,4
22,137,5
22,307,4
22,125,3
22,332,5
22,764,4
22,152,3
22,765,2
22,266,5
22,132,5
22,40,5
22,140,5
22,339,5
22,29,5
22,155,4
22,139,4
22,19,3
22,316,4
22,128,4
22,18,2
22,126,4
22,350,5
22,766,5
22,317,5
22,2,5
22,142,4
22,767,3
22,153,3
22,0,4
22,744,4
22,113,5
22,580,3
22,117,3
22,466,5
22,591,4
22,148,4
22,134,4
23,119,3
23,1,5
23,713,2
23,298,5
22,592,3
22,9,5
22,335,4
22,324,3
22,25,3
22,314,2
23,300,3
23,378,2
23,223,3
23,303,3
23,125,5
23,262,4
23,122,5
23,261,1
23,466,4
23,229,5
23,552,4
23,248,4
23,265,4
23,657,5
23,266,3
23,152,5
23,136,4
23,319,4
23,9,4
23,18,4
23,29,5
23,765,3
23,137,4
23,314,3
23,128,2
23,126,4
23,309,4
23,160,3
23,768,4
23,155,3
23,769,4
23,767,3
23,2,5
23,770,3
23,153,4
23,317,3
23,114,3
23,142,4
23,135,3
23,5,4
23,157,1
23,113,3
23,744,3
23,139,3
23,7,3
23,23,3
23,263,3
23,312,3
23,307,4
2,727,4
2,147,4
2,240,2
2,588,2
2,461,4
2,503,4
2,502,4
2,771,3
2,290,4
2,511,3
2,669,4
2,517,5
2,772,5
2,379,4
2,649,5
2,773,3
2,184,4
2,291,4
2,576,4
2,774,4
2,478,5
2,775,3
2,352,5
2,271,3
2,449,3
2,776,4
2,777,3
2,456,4
2,164,4
2,380,3
2,438,5
2,636,5
2,778,5
2,455,3
2,693,4
2,750,4
2,688,4
2,779,4
2,358,3
2,451,3
2,433,4
2,780,2
2,450,3
2,465,3
2,12,3
2,445,3
2,781,3
2,782,4
2,783,3
2,677,4
2,500,4
2,508,3
2,513,3
2,504,3
2,662,4
2,708,3
2,784,4
2,514,4
2,785,3
2,586,4
2,786,4
2,519,4
2,441,4
2,582,3
2,575,4
2,787,2
2,404,3
2,293,5
24,51,4
24,83,3
24,81,5
24,65,2
24,214,4
24,663,4
24,436,3
24,376,4
24,78,2
24,291,3
24,68,4
24,75,4
24,352,1
24,63,4
24,457,3
24,688,2
24,164,4
24,380,3
24,750,5
24,429,4
24,459,4
24,695,3
24,587,2
24,451,1
24,788,2
24,460,4
24,386,1
24,455,3
24,438,3
24,456,1
24,443,3
24,696,3
24,778,1
24,279,4
24,38,5
24,179,5
24,33,5
24,39,5
24,13,3
24,100,5
24,56,5
24,474,3
24,199,4
24,203,3
24,204,3
24,112,3
24,212,4
24,195,4
24,211,5
24,467,4
24,586,2
24,475,2
24,473,4
