user_id,item_id,rating
140,75,4.0
248,110,5.0
188,269,4.0
249,264,5.0
61,263,5.0
83,211,4.0
72,249,3.0
209,249,4.0
63,270,2.0
250,271,2.0
215,168,5.0
131,269,2.0
63,46,4.0
168,160,5.0
63,6,4.0
251,230,4.0
252,210,5.0
13,272,5.0
253,249,4.0
164,257,4.0
15,242,4.0
46,273,5.0
253,248,5.0
254,274,5.0
95,272,4.0
255,248,5.0
256,272,4.0
32,260,4.0
38,261,3.0
257,131,1.0
36,109,4.0
83,272,4.0
237,275,4.0
93,276,5.0
63,10,5.0
134,277,4.0
258,257,4.0
51,167,5.0
145,62,3.0
248,267,1.0
254,163,5.0
13,246,5.0
215,53,3.0
209,272,5.0
256,269,3.0
247,163,4.0
237,278,4.0
111,214,5.0
244,279,4.0
172,280,5.0
172,256,4.0
259,279,4.0
237,279,5.0
16,229,4.0
221,281,5.0
260,61,5.0
63,230,1.0
164,272,4.0
0,282,5.0
199,273,5.0
0,283,5.0
0,82,5.0
261,284,4.0
30,285,2.0
197,105,2.0
72,286,4.0
67,286,5.0
241,287,5.0
152,288,4.0
262,64,5.0
263,114,4.0
264,105,5.0
265,289,5.0
63,13,1.0
266,289,5.0
259,230,4.0
76,287,5.0
72,288,5.0
95,290,4.0
140,291,4.0
267,256,4.0
259,285,3.0
268,209,5.0
89,292,4.0
83,286,4.0
269,285,5.0
270,280,5.0
271,292,3.0
262,84,5.0
118,119,4.0
262,21,4.0
118,189,5.0
106,248,4.0
195,272,4.0
157,293,5.0
272,289,5.0
273,294,1.0
202,268,5.0
36,290,3.0
32,218,4.0
257,264,5.0
145,81,3.0
214,208,5.0
274,222,5.0
67,295,5.0
91,34,5.0
13,219,4.0
91,90,3.0
91,48,4.0
104,232,4.0
91,179,4.0
129,288,5.0
104,187,3.0
104,148,4.0
16,197,4.0
275,296,4.0
276,20,5.0
13,297,5.0
241,296,4.0
277,257,5.0
278,296,5.0
199,252,5.0
254,298,5.0
27,299,4.0
263,291,5.0
65,300,4.0
115,301,4.0
256,290,2.0
279,302,5.0
161,303,5.0
32,234,4.0
176,285,3.0
145,133,2.0
280,296,5.0
155,281,4.0
95,304,4.0
252,289,5.0
103,303,5.0
226,218,4.0
236,303,5.0
281,295,5.0
282,292,3.0
79,305,4.0
283,305,5.0
126,48,4.0
204,305,5.0
227,285,4.0
284,305,5.0
201,305,4.0
209,289,4.0
32,191,4.0
16,144,2.0
129,291,3.0
254,306,5.0
105,159,4.0
281,307,4.0
72,136,5.0
285,257,4.0
105,237,4.0
43,288,2.0
156,189,5.0
84,287,5.0
105,210,4.0
63,308,2.0
181,100,2.0
227,309,5.0
286,28,5.0
287,148,5.0
63,71,3.0
286,75,5.0
60,307,4.0
215,304,5.0
262,177,5.0
262,195,5.0
288,129,5.0
0,286,5.0
126,179,4.0
289,310,5.0
158,311,3.0
147,312,5.0
13,269,4.0
223,311,4.0
290,313,5.0
101,314,3.0
32,259,4.0
291,135,4.0
291,4,4.0
210,292,3.0
57,315,5.0
171,311,2.0
224,311,4.0
204,316,5.0
244,268,2.0
292,64,3.0
280,316,3.0
26,311,5.0
121,317,5.0
129,252,3.0
293,318,5.0
30,319,4.0
294,320,4.0
120,321,4.0
295,135,5.0
239,315,4.0
214,322,5.0
271,323,2.0
101,285,1.0
296,324,5.0
297,186,5.0
39,325,5.0
244,33,4.0
13,188,5.0
37,325,5.0
61,153,5.0
61,303,5.0
289,326,4.0
298,327,3.0
47,269,4.0
196,318,5.0
51,252,5.0
293,91,5.0
292,304,3.0
158,174,3.0
293,264,5.0
299,313,5.0
37,47,4.0
300,272,5.0
125,328,4.0
290,329,5.0
86,330,5.0
176,311,4.0
301,318,5.0
302,279,3.0
112,331,5.0
13,261,5.0
127,316,5.0
303,269,4.0
295,332,5.0
215,159,2.0
292,285,3.0
304,333,5.0
305,272,5.0
306,322,4.0
307,214,5.0
216,334,3.0
30,335,4.0
308,336,5.0
194,318,5.0
140,138,4.0
37,238,5.0
245,233,3.0
280,337,3.0
181,338,1.0
111,337,5.0
106,314,3.0
234,157,4.0
309,239,5.0
181,335,2.0
310,339,5.0
311,232,5.0
158,117,3.0
280,269,3.0
13,288,5.0
181,340,5.0
234,338,3.0
245,158,5.0
312,341,5.0
139,314,2.0
313,222,4.0
181,342,3.0
225,343,4.0
314,344,4.0
315,239,5.0
316,323,4.0
276,345,5.0
317,61,5.0
147,330,5.0
47,288,4.0
318,120,4.0
301,346,5.0
136,323,4.0
282,320,5.0
319,347,4.0
320,179,5.0
318,348,5.0
320,48,4.0
234,349,3.0
234,350,3.0
120,351,4.0
247,344,5.0
321,90,4.0
179,352,4.0
322,311,4.0
323,256,4.0
324,292,4.0
250,120,1.0
125,127,4.0
49,323,4.0
101,340,3.0
91,316,4.0
32,292,4.0
325,157,5.0
101,158,5.0
264,353,5.0
326,354,4.0
168,355,4.0
223,135,4.0
327,356,5.0
257,120,4.0
328,260,5.0
327,320,4.0
38,272,4.0
329,357,5.0
202,212,5.0
292,147,4.0
330,274,4.0
61,154,5.0
230,358,3.0
143,285,3.0
230,359,4.0
158,123,5.0
202,158,5.0
292,100,4.0
294,356,4.0
331,360,5.0
332,265,4.0
51,318,5.0
333,323,2.0
51,291,3.0
334,158,5.0
335,293,4.0
336,239,4.0
337,239,5.0
90,208,5.0
65,80,4.0
338,361,5.0
65,350,4.0
339,292,3.0
65,31,4.0
13,248,5.0
65,338,4.0
282,356,4.0
13,328,5.0
139,362,4.0
256,354,3.0
139,363,4.0
215,364,2.0
340,214,4.0
218,303,5.0
225,158,5.0
218,153,4.0
271,362,4.0
69,365,5.0
26,319,4.0
71,365,5.0
341,178,5.0
342,317,5.0
11,75,5.0
163,342,5.0
163,366,5.0
343,361,5.0
174,272,4.0
342,158,5.0
198,348,5.0
158,367,3.0
120,363,5.0
125,368,5.0
120,362,5.0
344,369,5.0
88,261,4.0
225,370,5.0
345,272,4.0
78,97,4.0
30,371,4.0
197,321,2.0
206,119,3.0
179,239,5.0
346,112,4.0
237,314,4.0
30,61,3.0
346,214,4.0
347,323,5.0
179,281,5.0
348,353,5.0
271,372,4.0
349,348,5.0
193,216,4.0
241,373,4.0
139,372,5.0
350,374,5.0
351,279,5.0
275,375,4.0
352,287,4.0
251,318,4.0
182,376,4.0
353,377,3.0
239,351,4.0
94,354,4.0
111,375,4.0
267,313,5.0
239,363,4.0
239,210,5.0
86,378,5.0
197,379,1.0
354,272,5.0
355,345,4.0
268,280,5.0
252,179,5.0
356,380,2.0
235,381,5.0
193,382,2.0
278,337,4.0
357,373,4.0
358,383,4.0
359,262,3.0
360,285,1.0
224,135,5.0
123,345,5.0
38,384,4.0
84,385,5.0
76,385,5.0
360,203,5.0
16,95,3.0
305,386,5.0
341,373,5.0
206,140,4.0
361,90,2.0
237,387,3.0
16,295,5.0
360,335,3.0
104,87,3.0
362,323,5.0
363,388,4.0
364,375,3.0
224,167,3.0
0,251,5.0
138,312,5.0
120,112,5.0
163,389,5.0
268,256,5.0
30,390,5.0
281,391,4.0
362,48,5.0
30,392,3.0
108,286,5.0
365,393,5.0
198,362,1.0
213,371,4.0
174,292,3.0
63,121,3.0
102,331,5.0
366,394,5.0
367,361,5.0
368,339,5.0
369,395,5.0
370,396,4.0
250,338,3.0
80,395,5.0
49,397,5.0
66,196,3.0
371,337,4.0
372,186,4.0
210,348,5.0
319,395,4.0
373,398,4.0
13,399,5.0
374,267,4.0
53,238,4.0
150,349,3.0
306,395,4.0
174,400,4.0
150,350,2.0
150,348,5.0
375,381,5.0
150,338,4.0
225,315,4.0
101,123,5.0
89,401,5.0
101,402,3.0
376,175,4.0
254,378,5.0
247,91,5.0
371,386,4.0
209,316,4.0
377,279,3.0
256,403,4.0
120,379,4.0
353,36,5.0
374,95,5.0
378,133,3.0
211,404,4.0
379,381,5.0
11,402,4.0
252,397,4.0
380,405,4.0
345,376,4.0
381,124,3.0
382,406,4.0
150,387,4.0
383,233,5.0
0,172,4.0
188,400,4.0
139,407,5.0
156,386,5.0
0,391,5.0
384,210,5.0
0,190,5.0
385,408,4.0
2,339,4.0
115,403,4.0
250,285,1.0
0,145,5.0
346,408,4.0
323,280,5.0
67,409,5.0
386,281,5.0
65,12,3.0
331,289,5.0
158,407,5.0
387,196,2.0
301,410,5.0
388,411,4.0
388,178,2.0
204,312,5.0
312,412,5.0
295,413,5.0
131,412,3.0
174,412,4.0
344,400,4.0
38,400,3.0
214,359,5.0
389,205,5.0
390,412,4.0
344,412,5.0
363,403,3.0
32,360,5.0
391,15,3.0
335,61,5.0
360,414,4.0
342,415,5.0
143,36,3.0
0,204,5.0
392,147,4.0
0,147,5.0
273,271,5.0
360,416,5.0
314,260,5.0
363,292,5.0
393,138,4.0
0,417,5.0
382,418,4.0
394,394,5.0
120,407,4.0
250,419,4.0
0,273,5.0
0,258,4.0
0,40,5.0
395,317,5.0
314,420,5.0
245,137,4.0
396,397,4.0
397,154,4.0
16,85,4.0
360,319,2.0
97,409,2.0
0,165,5.0
209,323,4.0
377,55,4.0
398,313,5.0
399,363,3.0
215,421,3.0
194,399,5.0
18,339,5.0
288,36,5.0
360,266,3.0
400,408,4.0
360,132,4.0
139,422,4.0
209,401,4.0
245,423,4.0
401,339,5.0
389,121,5.0
402,424,5.0
360,197,5.0
403,425,5.0
81,426,5.0
404,371,5.0
114,36,4.0
112,422,5.0
158,422,5.0
270,427,5.0
176,402,3.0
375,424,5.0
114,372,3.0
331,428,4.0
327,375,3.0
167,429,5.0
151,370,4.0
405,28,5.0
380,419,2.0
56,400,4.0
151,371,4.0
119,235,5.0
11,78,4.0
360,149,3.0
406,49,5.0
372,289,5.0
407,279,5.0
333,151,2.0
13,391,5.0
408,430,5.0
360,36,4.0
360,121,4.0
406,228,3.0
409,376,4.0
182,337,5.0
410,425,5.0
360,359,3.0
72,429,5.0
119,263,5.0
411,318,5.0
409,395,4.0
411,230,5.0
412,397,5.0
143,72,4.0
413,431,4.0
414,299,4.0
360,228,3.0
227,432,4.0
67,232,3.0
143,145,5.0
415,61,5.0
54,397,4.0
21,433,5.0
254,394,5.0
324,362,4.0
416,192,5.0
362,293,4.0
11,155,2.0
126,112,5.0
417,434,4.0
5,295,5.0
93,435,5.0
377,177,3.0
406,404,5.0
360,104,2.0
259,318,2.0
13,436,4.0
360,419,1.0
378,279,4.0
213,437,5.0
215,429,5.0
418,438,5.0
30,437,4.0
419,222,5.0
419,382,3.0
420,345,1.0
64,410,5.0
11,38,2.0
407,229,5.0
421,432,3.0
361,397,3.0
246,429,4.0
422,228,2.0
161,151,2.0
423,242,4.0
424,439,5.0
258,432,4.0
30,289,5.0
333,423,2.0
50,117,5.0
425,440,5.0
346,441,5.0
146,387,1.0
287,288,4.0
271,123,3.0
11,387,5.0
188,412,4.0
360,404,5.0
358,33,5.0
21,442,5.0
108,63,5.0
221,441,5.0
126,117,4.0
426,247,4.0
215,443,3.0
374,443,3.0
420,444,4.0
234,192,2.0
215,445,4.0
30,446,3.0
13,400,3.0
427,140,5.0
284,411,5.0
358,277,4.0
171,135,4.0
253,447,5.0
146,422,2.0
11,289,5.0
428,339,5.0
244,448,4.0
244,36,3.0
241,449,5.0
429,399,5.0
430,450,4.0
30,451,4.0
426,387,5.0
428,452,5.0
431,453,5.0
432,453,5.0
433,339,5.0
182,449,5.0
434,382,2.0
382,376,4.0
433,452,5.0
293,453,5.0
198,115,4.0
358,22,4.0
49,454,4.0
227,327,4.0
335,327,4.0
380,196,3.0
435,452,5.0
49,292,3.0
436,455,5.0
3,455,5.0
401,452,5.0
437,455,5.0
438,339,5.0
368,452,5.0
105,439,5.0
439,450,5.0
0,401,5.0
298,127,3.0
440,456,4.0
441,99,1.0
406,278,3.0
442,455,5.0
443,453,5.0
444,455,5.0
436,457,5.0
445,455,5.0
438,452,5.0
446,458,5.0
447,459,5.0
447,209,5.0
352,449,5.0
157,449,5.0
360,443,3.0
448,460,5.0
13,406,4.0
244,445,5.0
367,461,4.0
449,26,5.0
450,452,4.0
451,462,5.0
291,463,3.0
452,409,5.0
453,163,5.0
393,196,1.0
86,464,5.0
13,465,5.0
358,439,5.0
358,237,4.0
360,445,4.0
405,407,5.0
39,466,5.0
351,467,5.0
406,453,5.0
284,177,4.0
360,402,4.0
210,455,5.0
454,464,5.0
177,464,5.0
331,468,3.0
455,222,5.0
284,150,5.0
150,323,4.0
185,316,4.0
101,423,1.0
254,185,5.0
380,36,1.0
147,464,5.0
269,112,5.0
150,292,4.0
380,469,4.0
426,292,3.0
456,470,5.0
30,471,4.0
457,334,4.0
458,293,5.0
30,472,5.0
433,455,5.0
153,218,3.0
459,455,5.0
67,473,4.0
380,474,5.0
380,338,2.0
460,218,4.0
30,475,4.0
405,182,3.0
295,476,5.0
90,456,4.0
461,424,5.0
371,327,4.0
281,460,5.0
237,186,5.0
54,477,5.0
120,422,4.0
405,474,5.0
236,345,3.0
377,453,5.0
380,349,3.0
423,334,3.0
13,478,4.0
196,453,5.0
234,479,3.0
380,350,3.0
358,165,4.0
217,390,4.0
462,404,4.0
453,464,5.0
463,234,4.0
366,464,5.0
464,458,3.0
465,50,2.0
466,354,3.0
465,480,5.0
467,481,5.0
468,420,5.0
333,379,2.0
358,466,5.0
79,376,4.0
405,482,5.0
33,61,4.0
469,95,1.0
468,375,4.0
470,469,4.0
471,455,5.0
125,477,5.0
472,23,4.0
399,422,3.0
377,51,3.0
3,280,5.0
235,472,4.0
278,376,3.0
473,483,5.0
213,9,3.0
3,256,4.0
474,364,2.0
261,129,5.0
333,327,1.0
406,402,3.0
209,248,5.0
342,484,4.0
290,452,5.0
290,339,5.0
419,339,4.0
88,413,5.0
475,169,4.0
88,485,4.0
3,335,3.0
18,486,4.0
476,234,3.0
88,221,5.0
358,62,5.0
477,4,5.0
217,362,4.0
389,131,2.0
363,358,5.0
188,44,4.0
149,487,5.0
393,207,3.0
333,445,4.0
478,279,4.0
30,488,3.0
106,489,4.0
410,256,4.0
479,196,5.0
168,490,4.0
274,491,5.0
426,349,4.0
197,372,2.0
380,390,4.0
324,127,4.0
144,289,4.0
161,399,5.0
104,231,4.0
406,492,3.0
418,347,3.0
79,347,4.0
215,493,2.0
382,430,4.0
193,494,4.0
382,495,4.0
342,496,4.0
333,27,1.0
480,293,4.0
481,137,4.0
193,497,4.0
101,474,1.0
482,473,4.0
483,497,5.0
13,498,4.0
168,499,5.0
484,388,4.0
406,266,3.0
18,500,4.0
92,431,5.0
253,501,5.0
461,381,5.0
30,502,4.0
253,503,5.0
485,430,4.0
30,277,4.0
143,103,3.0
486,406,4.0
13,504,4.0
106,505,4.0
257,196,2.0
405,454,4.0
290,455,5.0
352,506,5.0
25,340,3.0
487,346,5.0
305,506,5.0
250,507,1.0
325,247,2.0
488,507,4.0
489,228,1.0
489,127,5.0
490,399,5.0
101,484,3.0
56,439,4.0
124,371,5.0
376,209,4.0
274,508,5.0
20,455,4.0
491,123,5.0
206,302,5.0
406,507,2.0
139,509,4.0
217,377,3.0
126,292,3.0
492,357,4.0
408,510,5.0
251,453,4.0
88,476,4.0
408,495,5.0
405,292,4.0
411,426,5.0
493,455,5.0
408,468,5.0
241,511,5.0
393,318,3.0
356,512,4.0
126,342,3.0
494,503,4.0
18,452,5.0
66,353,5.0
476,373,4.0
126,115,2.0
495,182,4.0
241,483,5.0
30,513,4.0
115,432,4.0
494,501,4.0
405,372,5.0
54,487,5.0
358,514,5.0
56,514,3.0
405,202,5.0
346,129,5.0
476,483,5.0
51,453,5.0
127,236,5.0
496,279,4.0
127,515,5.0
